"本数据含有：当天L2行情逐笔成交明细全部下载，收盘最后的买卖队列排单(涨停委托排单)，收盘10档委托与基本股票信息","","",""
"数据来源：股神论坛 www.GuShenBBS.com 商务QQ 82770777","","",""
"093126","5","18.43","S"
"093126","1","18.42","S"
"093128","4","18.42","S"
"093128","2","18.42","S"
"093128","1","18.44","B"
"093128","15","18.45","B"
"093129","1","18.43","S"
"093129","1","18.43","S"
"093129","15","18.43","S"
"093129","19","18.42","S"
"093129","11","18.44","S"
"093130","2","18.44","S"
"093130","18","18.42","S"
"093130","3","18.42","S"
"093131","1","18.44","B"
"093131","14","18.42","S"
"093131","2","18.42","S"
"093131","2","18.42","S"
"093131","5","18.42","S"
"093131","31","18.42","S"
"093131","14","18.42","S"
"093131","4","18.42","S"
"093131","2","18.42","S"
"093132","7","18.42","S"
"093132","10","18.42","S"
"093132","3","18.42","S"
"093132","1","18.42","S"
"093132","1","18.42","S"
"093132","4","18.42","S"
"093132","1","18.42","S"
"093135","5","18.42","S"
"093135","5","18.42","S"
"093135","3","18.42","S"
"093135","47","18.42","S"
"093135","32","18.44","B"
"093136","3","18.44","B"
"093136","3","18.44","B"
"093136","1","18.44","B"
"093136","1","18.44","B"
"093136","10","18.42","S"
"093137","2","18.44","S"
"093138","3","18.45","B"
"093138","1","18.45","B"
"093139","3","18.44","S"
"093139","1","18.44","S"
"093139","1","18.44","S"
"093139","6","18.45","B"
"093139","5","18.45","B"
"093139","3","18.45","S"
"093140","1","18.45","S"
"093141","22","18.45","S"
"093141","1","18.44","S"
"093141","2","18.44","S"
"093141","8","18.44","S"
"093141","18","18.44","S"
"093141","4","18.43","S"
"093141","15","18.44","B"
"093142","4","18.43","S"
"093142","2","18.43","S"
"093142","3","18.44","B"
"093143","10","18.44","B"
"093143","5","18.43","S"
"093143","10","18.43","S"
"093144","15","18.43","S"
"093144","5","18.44","B"
"093144","7","18.44","B"
"093144","6","18.44","B"
"093145","3","18.44","S"
"093145","1","18.43","S"
"093146","10","18.44","B"
"093146","2","18.44","B"
"093147","2","18.43","S"
"093147","19","18.44","B"
"093147","1","18.44","B"
"093147","6","18.43","S"
"093148","8","18.43","S"
"093148","3","18.43","S"
"093148","4","18.43","S"
"093149","1","18.44","B"
"093149","10","18.44","B"
"093149","5","18.43","S"
"093150","2","18.44","B"
"093151","2","18.44","S"
"093151","1","18.44","S"
"093151","6","18.44","S"
"093151","1","18.43","S"
"093151","3","18.43","S"
"093152","3","18.43","B"
"093153","3","18.43","B"
"093153","3","18.43","B"
"093154","1","18.43","B"
"093154","3","18.42","S"
"093155","6","18.43","B"
"093155","16","18.43","B"
"093155","21","18.43","B"
"093155","35","18.43","B"
"093155","15","18.45","B"
"093156","5","18.45","S"
"093156","3","18.46","B"
"093156","3","18.45","S"
"093157","1","18.45","S"
"093157","1","18.45","S"
"093158","140","18.45","S"
"093200","28","18.45","S"
"093200","3","18.44","S"
"093200","5","18.44","S"
"093200","10","18.44","S"
"093200","2","18.44","S"
"093200","9","18.46","B"
"093200","22","18.46","B"
"093200","10","18.46","B"
"093201","7","18.46","S"
"093202","3","18.47","B"
"093202","10","18.47","B"
"093202","4","18.47","B"
"093202","2","18.46","S"
"093203","8","18.46","S"
"093203","1","18.46","S"
"093204","2","18.46","S"
"093204","3","18.46","S"
"093206","6","18.46","S"
"093207","11","18.46","S"
"093208","2","18.47","B"
"093209","11","18.46","S"
"093209","2","18.46","S"
"093209","4","18.46","S"
"093210","6","18.47","B"
"093211","1","18.47","B"
"093211","4","18.47","B"
"093212","7","18.47","B"
"093212","3","18.47","B"
"093214","1","18.47","S"
"093214","20","18.47","S"
"093214","2","18.46","S"
"093214","7","18.46","S"
"093214","20","18.46","S"
"093214","2","18.46","S"
"093214","1","18.46","S"
"093214","1","18.46","S"
"093214","10","18.46","S"
"093214","1","18.46","S"
"093214","11","18.46","S"
"093214","2","18.46","S"
"093214","10","18.45","S"
"093214","4","18.45","B"
"093214","2","18.46","B"
"093214","3","18.46","B"
"093214","1","18.46","B"
"093215","13","18.45","B"
"093215","4","18.46","B"
"093215","1","18.46","B"
"093217","13","18.49","B"
"093217","1","18.49","B"
"093219","2","18.47","S"
"093219","3","18.49","B"
"093219","35","18.49","B"
"093219","120","18.5","B"
"093221","2","18.47","S"
"093221","8","18.47","S"
"093221","2","18.47","S"
"093221","2","18.47","S"
"093221","2","18.47","S"
"093221","5","18.47","S"
"093221","8","18.47","S"
"093221","5","18.46","S"
"093221","10","18.46","S"
"093221","5","18.45","S"
"093221","2","18.45","S"
"093222","10","18.45","B"
"093222","5","18.45","B"
"093222","5","18.45","B"
"093224","5","18.47","S"
"093224","5","18.47","S"
"093224","3","18.47","S"
"093224","1","18.47","S"
"093224","8","18.44","S"
"093224","4","18.44","S"
"093224","1","18.44","S"
"093224","2","18.44","S"
"093224","12","18.44","S"
"093224","14","18.5","B"
"093224","3","18.46","B"
"093225","3","18.48","B"
"093226","5","18.5","B"
"093227","2","18.5","B"
"093228","5","18.5","B"
"093230","2","18.49","S"
"093231","3","18.49","B"
"093231","2","18.5","B"
"093232","3","18.49","B"
"093232","38","18.5","B"
"093234","2","18.49","S"
"093234","1","18.47","S"
"093234","2","18.49","B"
"093234","5","18.5","B"
"093234","2","18.5","B"
"093234","9","18.5","B"
"093234","8","18.5","B"
"093236","16","18.5","S"
"093238","4","18.5","S"
"093238","18","18.5","S"
"093239","3","18.5","S"
"093240","3","18.51","B"
"093240","9","18.5","S"
"093242","1","18.51","B"
"093242","3","18.51","B"
"093242","2","18.51","B"
"093242","1","18.51","S"
"093243","1","18.51","S"
"093243","7","18.5","S"
"093244","3","18.5","S"
"093249","3","18.51","S"
"093250","4","18.52","B"
"093250","2","18.53","B"
"093250","1","18.51","S"
"093250","1","18.51","S"
"093252","5","18.53","B"
"093252","3","18.53","B"
"093253","5","18.53","B"
"093253","10","18.53","B"
"093253","3","18.55","B"
"093253","5","18.55","B"
"093255","3","18.51","S"
"093255","1","18.51","S"
"093255","9","18.51","S"
"093255","2","18.51","S"
"093256","25","18.51","B"
"093256","3","18.51","B"
"093257","1","18.51","B"
"093257","4","18.51","B"
"093257","22","18.51","B"
"093258","5","18.5","S"
"093258","5","18.51","B"
"093258","5","18.55","B"
"093258","3","18.55","B"
"093258","14","18.55","B"
"093300","2","18.55","B"
"093301","6","18.53","S"
"093301","4","18.52","S"
"093307","6","18.54","S"
"093307","1","18.52","S"
"093307","47","18.51","S"
"093309","10","18.55","B"
"093309","5","18.55","B"
"093311","15","18.53","S"
"093311","4","18.53","S"
"093311","27","18.51","S"
"093312","18","18.51","S"
"093314","3","18.54","B"
"093314","4","18.54","B"
"093314","10","18.52","S"
"093314","20","18.51","S"
"093316","3","18.54","B"
"093316","1","18.54","B"
"093317","2","18.54","B"
"093317","1","18.54","B"
"093317","3","18.54","B"
"093317","3","18.54","B"
"093317","2","18.52","S"
"093317","3","18.52","S"
"093317","5","18.52","B"
"093317","2","18.52","B"
"093318","18","18.52","B"
"093318","3","18.54","B"
"093318","17","18.55","B"
"093318","2","18.52","S"
"093318","2","18.51","S"
"093319","3","18.55","B"
"093321","2","18.54","B"
"093321","3","18.52","S"
"093321","2","18.54","B"
"093322","1","18.54","B"
"093323","4","18.54","B"
"093324","1","18.54","B"
"093324","2","18.54","B"
"093327","2","18.54","B"
"093328","1","18.54","B"
"093329","5","18.52","B"
"093332","3","18.52","B"
"093332","26","18.54","B"
"093332","6","18.54","B"
"093333","6","18.54","S"
"093335","5","18.54","S"
"093335","8","18.54","S"
"093335","1","18.53","S"
"093335","2","18.52","S"
"093335","7","18.51","S"
"093336","1","18.51","S"
"093336","18","18.51","S"
"093336","1","18.55","B"
"093336","1","18.55","B"
"093336","3","18.55","B"
"093336","3","18.51","S"
"093337","1","18.54","S"
"093337","2","18.54","B"
"093341","18","18.52","S"
"093344","2","18.54","B"
"093344","27","18.54","B"
"093344","10","18.54","B"
"093344","2","18.55","B"
"093344","1","18.55","B"
"093344","5","18.55","B"
"093344","5","18.55","B"
"093344","35","18.55","B"
"093344","113","18.56","B"
"093347","14","18.53","S"
"093349","6","18.53","S"
"093349","3","18.53","S"
"093349","2","18.52","S"
"093352","4","18.55","B"
"093354","10","18.53","B"
"093354","2","18.53","B"
"093354","3","18.53","B"
"093355","3","18.53","B"
"093355","5","18.53","B"
"093355","2","18.53","B"
"093355","6","18.53","B"
"093357","5","18.55","B"
"093357","1","18.53","S"
"093357","4","18.53","S"
"093358","2","18.53","B"
"093358","1","18.53","B"
"093400","2","18.53","B"
"093400","5","18.53","B"
"093400","2","18.54","B"
"093400","54","18.55","B"
"093403","5","18.55","B"
"093403","1","18.53","S"
"093403","2","18.53","S"
"093404","1","18.54","B"
"093404","3","18.54","B"
"093406","4","18.53","S"
"093406","1","18.53","S"
"093407","5","18.53","S"
"093407","3","18.54","B"
"093408","10","18.54","B"
"093409","1","18.54","B"
"093413","4","18.53","S"
"093413","1","18.53","S"
"093413","14","18.54","B"
"093413","1","18.53","S"
"093413","2","18.53","S"
"093413","1","18.53","S"
"093413","2","18.53","S"
"093414","5","18.53","B"
"093414","19","18.54","B"
"093414","18","18.54","B"
"093415","2","18.53","S"
"093415","2","18.53","S"
"093415","9","18.53","S"
"093416","1","18.53","S"
"093416","3","18.53","S"
"093416","6","18.52","S"
"093417","3","18.53","B"
"093417","4","18.54","B"
"093418","2","18.54","B"
"093421","2","18.53","S"
"093421","1","18.53","S"
"093421","2","18.53","S"
"093421","2","18.53","S"
"093422","14","18.52","S"
"093423","76","18.53","B"
"093423","10","18.54","B"
"093423","10","18.54","B"
"093423","54","18.54","B"
"093425","1","18.55","B"
"093426","5","18.53","S"
"093426","20","18.52","S"
"093427","1","18.54","S"
"093427","7","18.54","S"
"093427","16","18.52","S"
"093427","37","18.54","S"
"093428","29","18.54","S"
"093428","25","18.54","S"
"093431","15","18.54","S"
"093431","10","18.54","S"
"093431","1","18.54","S"
"093432","5","18.54","S"
"093433","2","18.54","S"
"093434","46","18.54","S"
"093434","38","18.54","S"
"093434","78","18.54","S"
"093434","20","18.54","S"
"093436","4","18.54","S"
"093436","29","18.54","S"
"093436","10","18.55","B"
"093436","2","18.55","B"
"093436","2","18.55","B"
"093437","45","18.54","S"
"093439","21","18.54","S"
"093439","1","18.55","B"
"093439","47","18.54","S"
"093439","19","18.54","S"
"093439","15","18.54","S"
"093442","40","18.54","S"
"093443","5","18.54","S"
"093443","3","18.55","B"
"093445","3","18.54","S"
"093445","4","18.54","S"
"093445","1","18.54","S"
"093445","4","18.54","S"
"093445","16","18.54","S"
"093445","10","18.54","S"
"093445","6","18.54","S"
"093445","2","18.54","S"
"093445","44","18.54","S"
"093448","1","18.54","B"
"093448","30","18.53","S"
"093448","5","18.53","S"
"093448","1","18.52","S"
"093448","10","18.54","B"
"093454","2","18.53","B"
"093454","1","18.54","B"
"093455","12","18.52","S"
"093455","5","18.54","B"
"093456","2","18.52","S"
"093457","2","18.54","B"
"093457","2","18.52","S"
"093459","5","18.54","B"
"093459","12","18.52","S"
"093501","1","18.52","S"
"093501","4","18.52","S"
"093501","17","18.52","S"
"093501","6","18.52","S"
"093503","6","18.54","B"
"093503","3","18.52","S"
"093503","10","18.52","S"
"093503","17","18.52","S"
"093503","13","18.52","S"
"093503","2","18.52","S"
"093503","3","18.52","S"
"093504","3","18.52","S"
"093504","4","18.52","S"
"093504","10","18.52","S"
"093504","1","18.52","S"
"093505","6","18.52","S"
"093505","5","18.52","S"
"093505","2","18.52","S"
"093505","1","18.52","S"
"093505","8","18.52","S"
"093506","5","18.52","S"
"093507","7","18.52","S"
"093507","3","18.52","S"
"093507","1","18.52","S"
"093507","2","18.51","S"
"093507","3","18.51","S"
"093507","2","18.51","S"
"093507","4","18.51","S"
"093509","1","18.52","B"
"093509","1","18.53","B"
"093509","2","18.53","B"
"093509","2","18.52","B"
"093510","6","18.52","S"
"093512","6","18.51","S"
"093512","3","18.51","S"
"093512","3","18.51","S"
"093512","5","18.51","S"
"093512","2","18.51","S"
"093512","13","18.51","S"
"093513","2","18.51","S"
"093515","3","18.51","S"
"093515","4","18.52","B"
"093515","2","18.51","S"
"093516","8","18.51","S"
"093516","5","18.51","S"
"093516","10","18.51","S"
"093516","5","18.5","S"
"093516","5","18.5","S"
"093516","1","18.5","S"
"093516","2","18.5","S"
"093516","5","18.5","S"
"093516","5","18.5","S"
"093516","1","18.5","S"
"093516","5","18.5","S"
"093516","5","18.5","S"
"093516","30","18.5","S"
"093516","2","18.5","S"
"093516","3","18.5","S"
"093516","2","18.5","S"
"093516","3","18.5","S"
"093516","1","18.5","S"
"093516","36","18.5","S"
"093516","10","18.5","S"
"093517","1","18.51","B"
"093518","2","18.51","B"
"093518","1","18.51","B"
"093518","10","18.52","B"
"093518","4","18.52","B"
"093518","1","18.52","B"
"093518","7","18.52","B"
"093518","2","18.53","B"
"093518","11","18.53","B"
"093518","30","18.53","B"
"093518","1","18.53","B"
"093518","230","18.54","B"
"093518","6","18.54","B"
"093518","20","18.54","B"
"093518","2","18.54","B"
"093518","2","18.54","B"
"093518","1","18.54","B"
"093518","20","18.54","B"
"093518","17","18.54","B"
"093518","44","18.54","B"
"093519","6","18.54","S"
"093520","2","18.51","S"
"093521","5","18.51","B"
"093521","3","18.5","S"
"093523","1","18.5","S"
"093523","6","18.5","S"
"093524","5","18.5","S"
"093524","2","18.5","S"
"093524","5","18.5","S"
"093524","1","18.5","S"
"093524","1","18.5","S"
"093524","3","18.5","S"
"093524","2","18.5","S"
"093524","7","18.5","B"
"093526","83","18.5","B"
"093528","1","18.5","B"
"093529","20","18.5","B"
"093531","4","18.5","B"
"093532","9","18.5","B"
"093532","1","18.5","B"
"093534","1","18.49","S"
"093534","3","18.49","S"
"093534","9","18.49","S"
"093535","1","18.49","S"
"093535","6","18.49","S"
"093535","5","18.49","S"
"093535","2","18.49","S"
"093535","4","18.48","S"
"093535","9","18.48","S"
"093538","1","18.48","S"
"093538","3","18.48","S"
"093542","20","18.48","S"
"093542","1","18.49","B"
"093542","2","18.48","S"
"093542","5","18.48","S"
"093543","1","18.47","S"
"093544","8","18.47","S"
"093544","1","18.47","S"
"093544","10","18.47","S"
"093544","5","18.47","S"
"093545","5","18.47","S"
"093545","6","18.47","S"
"093545","5","18.46","S"
"093545","5","18.46","S"
"093545","5","18.46","S"
"093545","6","18.46","S"
"093548","5","18.47","B"
"093550","1","18.47","B"
"093551","1","18.47","B"
"093552","1","18.46","S"
"093552","10","18.46","S"
"093552","3","18.46","S"
"093552","6","18.46","S"
"093552","2","18.47","B"
"093553","6","18.47","B"
"093553","3","18.46","S"
"093553","7","18.46","S"
"093554","3","18.46","S"
"093554","1","18.46","B"
"093554","30","18.46","B"
"093555","1","18.45","S"
"093556","1","18.45","S"
"093556","2","18.45","S"
"093556","4","18.45","S"
"093557","3","18.45","S"
"093557","5","18.45","S"
"093557","6","18.45","S"
"093557","3","18.45","S"
"093557","10","18.45","S"
"093557","50","18.45","S"
"093557","5","18.45","S"
"093557","10","18.45","S"
"093557","2","18.45","S"
"093557","3","18.45","S"
"093558","5","18.45","B"
"093558","6","18.45","B"
"093600","1","18.45","B"
"093601","2","18.44","S"
"093601","1","18.44","S"
"093602","6","18.45","B"
"093602","38","18.45","B"
"093602","1","18.45","B"
"093602","2","18.45","S"
"093602","13","18.45","S"
"093602","3","18.44","S"
"093602","7","18.44","S"
"093602","6","18.44","S"
"093602","12","18.44","S"
"093603","5","18.46","B"
"093603","11","18.46","B"
"093603","9","18.46","B"
"093604","2","18.45","S"
"093604","4","18.44","S"
"093604","9","18.44","S"
"093604","3","18.44","S"
"093604","8","18.44","S"
"093605","3","18.44","S"
"093606","28","18.45","B"
"093606","1","18.46","B"
"093606","6","18.46","B"
"093607","1","18.44","S"
"093608","2","18.45","B"
"093608","8","18.45","B"
"093610","8","18.44","S"
"093610","1","18.45","B"
"093610","4","18.44","S"
"093611","6","18.44","B"
"093611","41","18.44","B"
"093612","3","18.44","S"
"093613","2","18.44","S"
"093614","1","18.45","B"
"093616","3","18.44","S"
"093616","1","18.44","S"
"093616","28","18.44","S"
"093616","9","18.45","B"
"093616","7","18.44","S"
"093617","8","18.44","B"
"093617","10","18.45","B"
"093617","4","18.44","S"
"093618","22","18.44","S"
"093618","6","18.44","S"
"093618","2","18.44","S"
"093619","1","18.44","S"
